Ind,TeamID,Lineup_1,Lineup_2,Lineup_3,Lineup_4,Lineup_5,OFFApps,DEFApps,RatingOFF,RatingDEF,RatingOFF_mod,RatingDEF_mod,HensatiOFF,HensatiDEF
13,692,8737,10820,51000133,51000144,51000532,7,3,-0.215770506293331,-0.119342794640415,0.302721134644706,0.312353658156837,-7.28860274898978,-4.20553492899704
14,692,8737,10820,51000133,51000531,51000532,11,10,0.825290933366828,-0.394804453279982,0.340000415758722,0.324641837949328,28.6086847656236,-13.567940638982
15,692,8737,10820,51000144,51000530,51000531,67,64,0.00388148820470359,0.265238063695313,0.555483496632674,0.395725751107298,0.285312199034956,8.86562002525602
16,692,8737,10820,51000144,51000530,51000532,2,1,0.127840820955408,-0.209146083783988,0.47704419902531,0.384060614875345,4.55960729666557,-7.2577739636619
17,692,8737,10820,51000144,51000531,5100000012,8,10,0.0036270640443517,0.11247438382283,0.405871851938605,0.444020272121814,0.27653929007216,3.67347983492968
18,692,8737,10820,51000530,51000531,51000532,10,17,-0.249003438312689,0.630309522954122,0.514323480139326,0.396348794667835,-8.43452177951492,21.2736884715057
19,692,8737,10820,51000531,51000532,5100000012,11,7,-0.451659893148144,-0.238522426831829,0.364711835445257,0.444643315682351,-15.4224062105197,-8.25621869549104
20,692,8737,15815,15834,51000530,51000531,2,6,0.0146193026376848,0.0533563721739297,0.338985909156553,0.172598517028006,0.655567399443799,1.66417366666601
21,692,8737,15815,15834,51000531,51000532,0,1,0,0.186792925661863,0.225365820352443,0.161381617939783,0.151472933876591,6.19942244308755
22,692,8737,15815,30526,51000144,51000531,27,28,0.131761254771118,0.216036627820772,0.477449928211926,0.244044014926353,4.694789462197,7.19335896923007
23,692,8737,15815,30526,51000530,51000531,8,10,-0.0980313553026577,-0.494414548336319,0.549910000522688,0.255883957575113,-3.22878841543961,-16.9534939219086
24,692,8737,15815,30526,51000531,51000532,39,47,0.350566114818372,0.30190882467864,0.436289911718578,0.24466705848689,12.2394940026658,10.1119878272775
25,692,8737,15815,51000133,51000144,51000531,5,9,0.565805069870798,0.00786032149362056,0.312289924980316,0.153766975878424,19.6612410384451,0.11785144245971
26,692,8737,15815,51000133,51000531,51000532,16,14,0.421674455008016,0.0915719567554372,0.271129908486968,0.154390019438961,14.6914112817343,2.96304701645759
27,692,8737,15815,51000144,51000530,51000531,11,5,-0.132125864860852,0.103320209615916,0.48661298936092,0.225473932596932,-4.40441587185542,3.36234726828399
28,692,8737,15815,51000144,51000531,5100000012,1,2,-0.188769570836095,-0.23005589799927,0.337001344666851,0.273768453611448,-6.35757187382038,-7.96845785691486
29,692,8737,15815,51000144,51000532,5100000012,7,4,-0.0317659328276992,0.0371011132237975,0.258562047059486,0.262103317379494,-0.943861866207883,1.11168904879352
30,692,8737,15815,51000531,51000532,5100000012,29,17,0.103829363794627,-0.361050484103468,0.295841328173503,0.274391497171985,3.73165790913782,-12.4207089141983
31,692,8737,15834,30526,51000144,51000531,16,26,0.119574004703411,-0.534426080189896,0.445000327053846,0.307639138541951,4.27455564791243,-18.3134080244419
32,692,8737,15834,30526,51000531,51000532,14,23,-0.395224087694816,0.0986792321484043,0.403840310560498,0.308262182102488,-13.4764189159194,3.20460947582192
33,692,8737,15834,51000133,51000144,51000531,11,12,0.220798192935345,0.0290596185468494,0.279840323822236,0.217362099494022,7.76491044347692,0.838374294021123
34,692,8737,15834,51000133,51000144,51000532,2,6,0.104821529915053,0.381220267835017,0.201401026214871,0.205696963262069,3.76586921610815,12.8076294346854
35,692,8737,15834,51000133,51000531,51000532,3,2,0.0239186864275446,-0.0503640722410435,0.238680307328888,0.217985143054559,0.976223453828358,-1.86108239194047
36,692,8737,15834,51000144,51000530,51000531,19,19,0.493109776077457,0.0594834767942725,0.45416338820284,0.28906905621253,17.154603329233,1.87242202894801
37,692,8737,15834,51000144,51000530,51000532,2,1,0.173190369408867,0.146618298435671,0.375724090595475,0.277403919980576,6.12332459275819,4.83396504623373
38,692,8737,15834,51000144,51000531,5100000012,14,13,-0.118679682193837,0.164651262449939,0.304551743508771,0.337363577227046,-3.94077226084105,5.4468703997009
39,692,8737,15834,51000144,51000532,5100000012,2,3,0.217382233223119,-0.12999034529827,0.226112445901406,0.325698440995092,7.64712326660468,-4.56742445499781
40,692,8737,15834,51000530,51000531,51000532,23,24,-0.0759166198135107,-0.226601060751642,0.413003371709492,0.289692099773067,-2.46624070411272,-7.85103466221687
41,692,8737,30526,51000144,51000530,51000531,883,889,0.278226147357431,0.0546673514002957,0.665087479568975,0.372354496759636,9.74510845363342,1.70873129931521
42,692,8737,30526,51000144,51000530,51000532,18,28,0.194260554315772,-0.0446075354111343,0.58664818196161,0.360689360527683,6.8498547059436,-1.66542890770512
43,692,8737,30526,51000144,51000531,5100000012,88,78,0.167292266063987,0.422346133300669,0.515475834874906,0.420649017774153,5.91994955311483,14.205417568124
44,692,8737,30526,51000144,51000532,5100000012,3,2,0.247107823677338,0.0205354929254829,0.437036537267541,0.408983881542199,8.67210414326176,0.548655852680669
45,692,8737,30526,51000530,51000531,51000532,489,549,0.135568326241445,0.0248476820264728,0.623927463075627,0.372977540320174,4.82606273191259,0.695218768409239
46,692,8737,30526,51000531,51000532,5100000012,30,28,-0.192163118212134,0.339643637550406,0.474315818381558,0.42127206133469,-6.47458624128354,11.3945206822695
47,692,8737,51000133,51000144,51000530,51000531,41,70,-0.0578919684476205,0.0673481688640166,0.499927476337365,0.282077457711708,-1.84472494357966,2.13972760717148
48,692,8737,51000133,51000144,51000530,51000532,56,48,0.171064518697436,-0.289272261381946,0.42148817873,0.270412321479755,6.050022219532,-9.98110680921038
49,692,8737,51000133,51000144,51000531,5100000012,22,26,0.474364516951825,-0.566560912653848,0.350315831643296,0.330371978726224,16.5082399824276,-19.4056084433161
50,692,8737,51000133,51000144,51000532,5100000012,76,95,-0.0741077157919656,0.134933396039862,0.271876534035931,0.318706842494271,-2.40386710609632,4.43681795341713
51,692,8737,51000133,51000530,51000531,51000532,17,27,0.0458439787622662,-0.263058965257597,0.458767459844017,0.282700501272245,1.73223889422194,-9.09016788680572
52,692,8737,51000133,51000531,51000532,5100000012,8,2,0.158580828290778,-0.322985326151247,0.309155815149948,0.330995022286761,5.61956671834897,-11.1269482727957
53,692,8737,51000144,51000530,51000531,5100000012,33,32,0.345441728777208,0.902754093409945,0.5246388960239,0.402078935444732,12.0627978423359,30.5335492255846
54,692,8737,51000144,51000530,51000532,5100000012,27,24,0.449915774192101,0.502007642200736,0.446199598416535,0.390413799212778,15.6652123619798,16.9129572289081
55,692,8737,51000530,51000531,51000532,5100000012,17,10,0.0618213645589267,-0.1655449841554,0.483478879530552,0.402701979005269,2.28316200963561,-5.77585743799962
56,692,10820,15815,15834,30526,51000531,1,1,0.0925362692963963,0.184882600825902,0.188029746246279,0.230674812088938,3.34225585783811,6.13449421953565
57,692,10820,15815,15834,51000133,51000144,8,6,-0.687830133913064,0.684378423709021,-0.0144095380993479,0.128109593248519,-23.5658939165875,23.1113851863964
58,692,10820,15815,15834,51000133,51000445,3,1,-0.179844915776493,-0.226558727195713,-0.225095333879105,-0.00191835106569244,-6.04983700204579,-7.84959582703486
59,692,10820,15815,15834,51000133,51000532,3,3,0.0776387000097567,0.252990836619351,-0.0555695545926962,0.128732636809056,2.82856636019814,8.44936061088321
60,692,10820,15815,30526,51000144,51000445,1,1,-0.185954210312879,0.194074377016258,0.0876917495568729,0.141234103551162,-6.26049421604816,6.44690480442251
61,692,10820,15815,30526,51000144,51000530,3,4,0.270237939158399,0.312072607339751,0.370837617647391,0.283101990514133,9.4696636090517,10.4574350205145
62,692,10820,15815,30526,51000144,51000531,44,35,-0.296546294565461,-0.23328123121983,0.335656826450646,0.283550227657864,-10.0738674657108,-8.07808065636327
63,692,10820,15815,30526,51000445,51000531,1,2,-0.179696951459369,-0.298527946004755,0.12497103067089,0.153522283343652,-6.04473498075159,-10.2956895173462
64,692,10820,15815,30526,51000531,51000532,40,56,0.396961202346301,-0.193347480632643,0.294496809957298,0.284173271218401,13.8392629815259,-6.72081018770689
65,692,10820,15815,51000133,51000144,51000530,2,5,0.345282783270288,0.2317892690309,0.205677614415781,0.192824951466205,12.0573171739106,7.72876058824819
66,692,10820,15815,51000133,51000144,51000531,66,67,0.0726613215312265,-0.012343608626724,0.170496823219036,0.193273188609935,2.65693923089905,-0.5688408241049
67,692,10820,15815,51000133,51000144,51000532,1,1,0.102897519073002,-0.272130252190804,0.0920575256116712,0.181608052377982,3.69952657027844,-9.39848327632242
68,692,10820,15815,51000133,51000144,5100000012,0,1,0,0.155225304318541,0.0560659697217121,0.241119472480721,0.151472933876591,5.12650042637205
69,692,10820,15815,51000133,51000531,51000532,72,76,0.0327036688290222,-0.296784149631014,0.129336806725688,0.193896232170472,1.27914221257098,-10.2364212721494
70,692,10820,15815,51000133,51000531,5100000012,2,2,0.140987454151527,-0.194423831430584,0.0933452508357287,0.253407652273211,5.01292201346489,-6.75739325667684
71,692,10820,15815,51000133,51000532,5100000012,8,4,-0.620497502653279,0.405524173897573,0.0149059532283638,0.241742516041258,-21.2441684819802,13.633671904693
72,692,10820,15815,51000144,51000342,51000445,1,3,-0.096969229027864,-0.336483139968583,-0.222786960424191,-0.0141899706145888,-3.19216478227966,-11.5857126967807
73,692,10820,15815,51000144,51000530,51000531,6,3,-0.18553632679782,-0.225539799985606,0.34481988759964,0.264980145328443,-6.24608499473209,-7.81496447406516
74,692,10820,15815,51000144,51000530,51000532,0,1,0,0.184882600825902,0.266380589992275,0.253315009096489,0.151472933876591,6.13449421953565
75,692,10820,15834,30526,51000144,51000531,42,34,-0.125273806432366,-0.139320424265023,0.303207225292566,0.347145351273462,-4.16814709644615,-4.88453568210775
76,692,10820,15834,30526,51000445,51000532,12,8,-0.159810819706942,0.0535219587418294,0.0140821319054446,0.205452270727297,-5.35903271393498,1.66980163186617
77,692,10820,15834,30526,51000531,51000532,14,16,-0.00597484503049649,0.00517547712891547,0.262047208799218,0.347768394833999,-0.0545482688537741,0.0265988073936213
78,692,10820,15834,30526,51000532,5100000012,2,3,-0.176848576657749,0.155190052541084,0.147616355301894,0.395614678704784,-5.94651894343827,5.12530228705862
79,692,10820,15834,51000133,51000144,51000531,25,27,-0.0481195733560615,-0.276931872505872,0.138047222060956,0.256868312225533,-1.50775878294403,-9.56168100655098
80,692,10820,15834,51000133,51000144,51000532,4,4,-0.229045576261267,-0.216634965557593,0.0596079244535911,0.24520317599358,-7.74634614939001,-7.51230648127207
81,692,10820,15834,51000133,51000445,51000532,7,10,-0.559179880101839,-0.107025919516313,-0.151077871326166,0.115175231679369,-19.1298491511632,-3.78690831300779
82,692,10820,15834,51000133,51000531,51000532,18,16,0.211620417209473,0.290509493917368,0.0968872055676076,0.257491355786071,7.4484476090799,9.72454675857698
83,692,10820,15834,51000133,51000532,5100000012,3,6,0.544663419730001,0.260698884775055,-0.0175436479297163,0.305337639656856,18.9322467017753,8.7113421673082
84,692,10820,15834,51000144,51000530,51000531,6,4,0.435139311765102,0.554101339499196,0.31237028644156,0.328575268944041,15.1556988020846,18.6835206221951
85,692,10820,15834,51000445,51000530,51000532,0,1,0,0.184882600825902,0.0232451930544382,0.186882188397876,0.151472933876591,6.13449421953565
86,692,10820,15834,51000445,51000531,5100000012,1,1,0.264748606757519,0.199834307274592,-0.047927154032266,0.246841845644345,9.28038357624016,6.64267362468618
87,692,10820,15834,51000530,51000531,51000532,9,3,-0.0309346091631463,0.446394844753947,0.271210269948212,0.329198312504578,-0.915196637175964,15.0227864699883
88,692,10820,15834,51000531,51000532,5100000012,0,1,0,0.106764051139237,0.121598625254143,0.377492833519094,0.151472933876591,3.47939673971117
89,692,10820,30526,51000144,51000530,51000531,200,205,0.190232759561391,0.321014090279091,0.523294377807695,0.411860709491148,6.71097058168378,10.761338624887
90,692,10820,30526,51000144,51000530,51000532,3,2,0.344325247570987,-0.037391961271014,0.44485508020033,0.400195573259194,12.0242999733941,-1.4201855846818
91,692,10820,30526,51000144,51000531,5100000012,122,101,-0.0420899574542043,-0.0556297656657044,0.373682733113626,0.460155230505664,-1.299849002228,-2.04005306404617
92,692,10820,30526,51000144,51000532,5100000012,9,6,-0.233201454362744,-0.766379750175709,0.295243435506261,0.44849009427371,-7.88964677066085,-26.1970618695989
93,692,10820,30526,51000530,51000531,51000532,64,47,0.189901454979621,0.507890841111595,0.482134361314347,0.412483753051685,6.6995467258251,17.1129157107819
94,692,10820,30526,51000531,51000532,5100000012,56,66,-0.0487695713853429,0.349479914565388,0.332522716620278,0.460778274066201,-1.5301716447139,11.7288365959429
95,692,10820,51000133,51000144,51000530,51000531,60,86,0.355277176335317,0.168994811601358,0.358134374576085,0.321583670443219,12.4019381422048,5.59449918251475
96,692,10820,51000133,51000144,51000530,51000532,134,114,-0.108872303671902,-0.24282554395052,0.27969507696872,0.309918534211266,-3.60259982148774,-8.40247327219597
97,692,10820,51000133,51000144,51000531,5100000012,40,32,-0.0194629331367896,0.143511923291142,0.208522729882016,0.369878191457735,-0.519636839353607,4.72838540028908
98,692,10820,51000133,51000144,51000532,5100000012,160,157,-0.2012094833993,0.166355473542602,0.130083432274651,0.358213055225782,-6.78651785234377,5.5047932182295
99,692,10820,51000133,51000530,51000531,51000532,42,38,0.215318633429908,-0.393471498819357,0.316974358082737,0.322206714003756,7.57596739407888,-13.5226361108857
100,692,10820,51000133,51000531,51000532,5100000012,201,185,-0.0155557913869125,0.300248797090551,0.167362713388668,0.370501235018272,-0.384913003264284,10.0555667200853
101,692,10820,51000144,51000530,51000531,5100000012,5,1,0.254652048674128,0.189693869663234,0.38284579426262,0.441585148176243,8.93223981198185,6.29801988425926
102,692,10820,51000144,51000530,51000532,5100000012,29,32,0.645926254265099,0.523701346251736,0.304406496655255,0.429920011944289,22.4239340771503,17.650284012174
103,692,10820,51000530,51000531,51000532,5100000012,59,48,0.170421107752306,0.183239901549373,0.341685777769272,0.44220819173678,6.02783648984546,6.07866206793123
104,692,15815,15834,30526,51000144,51000445,12,11,-0.675077287847791,-0.0720834324472052,-0.0136283588729617,0.034577408656393,-23.1261575433105,-2.59928117799171
105,692,15815,15834,30526,51000144,51000531,13,11,0.08839713407476,-0.00505417437922326,0.234336718020812,0.176893532763095,3.19953255501225,-0.321087139768527
106,692,15815,15834,30526,51000144,5100000012,3,1,-0.140659837848329,0.172059937658556,0.119905864523488,0.22473981663388,-4.69867946697367,5.69867685225457
107,692,15815,15834,30526,51000342,51000445,5,3,-0.192054470535584,0.0209398777514891,-0.260810057692258,-0.0904366405311764,-6.47083991399262,0.562400105956171
108,692,15815,15834,30526,51000445,51000532,11,5,-0.451333699592838,0.0178491501082319,-0.0547883753663099,0.0352004522169302,-15.411158590164,0.457352288128638
109,692,15815,15834,30526,51000445,5100000012,12,6,0.0862018619060535,0.396461823544482,-0.090779931256269,0.0947118723196692,3.12383643064267,13.3256602521433
110,692,15815,15834,30526,51000530,51000531,1,2,-0.203385790844473,-0.1721153566063,0.306796790331573,0.188733475411855,-6.86156004591985,-5.99917161121286
111,692,15815,15834,30526,51000531,51000532,9,7,-0.496090475057711,0.101991897282024,0.193176701527463,0.177516576323632,-16.9544362257414,3.31720051704139
112,692,15815,15834,30526,51000532,5100000012,5,8,0.0779069977446066,-0.711498043629941,0.0787458480301395,0.225362860194418,2.83781764985359,-24.3317394676521
113,692,15815,15834,51000133,51000144,51000530,7,5,-0.281274994802883,-0.140173004801504,0.104357505985946,0.086168256571436,-9.54729120669758,-4.91351323536287
114,692,15815,15834,51000133,51000144,51000532,1,0,-0.170174338615139,0,-0.00926258281816346,0.0749513574832131,-5.7163816692782,-0.14930558838676
115,692,15815,15834,51000133,51000342,51000445,2,3,-0.337660010015246,-0.01429962572007,-0.425970060923868,-0.180713679579105,-11.4915271811419,-0.63532203856507
116,692,15815,15834,51000133,51000342,51000532,1,1,-0.199517610159243,0.186792533618897,-0.25644428163746,-0.0500626917043563,-6.72817964306727,6.19940911831005
117,692,15815,15834,51000133,51000445,5100000012,7,5,-0.220093650136526,0.113831369933473,-0.255939934487879,0.00443483327174082,-7.43767093228245,3.71960115204291
118,692,15815,15834,51000133,51000530,51000532,4,4,-0.073054432854366,-0.308325761130831,0.0631974894925982,0.0867913001319732,-2.36754840385181,-10.6286981862651
119,692,15815,15834,51000133,51000531,51000532,49,37,-0.439018242495908,-0.392199249505558,0.0280166982958531,0.0872395372757038,-14.9865040141318,-13.4793948325935
120,692,15815,15834,51000133,51000531,5100000012,1,4,-0.208090631889126,-0.079887658755214,-0.00797485759410595,0.146750957378443,-7.02378969467682,-2.86453164264429
121,692,15815,15834,51000144,51000342,51000445,1,0,0.213530099926367,0,-0.324107068854026,-0.120846665509358,7.51429620066008,-0.14930558838676
122,692,15815,15834,51000144,51000530,51000531,8,9,-0.422746970478606,0.389556518794078,0.243499779169805,0.158323450433674,-14.4254472814722,13.090962381871
123,692,15815,15834,51000342,51000445,55000971,3,4,0.03226138291371,-0.123422548860383,-0.423041456009368,-0.22773221009901,1.26389156159037,-4.3441978354538
124,692,15815,15834,51000342,51000445,5100000012,6,1,-0.211816916578651,0.0964016747122838,-0.401258641237333,-0.0607122018460814,-7.15227732063752,3.12719973085028
125,692,15815,30526,51000144,51000530,51000531,37,33,0.123878984254608,-0.111140043909753,0.454423870535941,0.241608890980781,4.42299750043586,-3.92673939477416
126,692,15815,30526,51000144,51000531,5100000012,11,15,0.219826275676964,-0.0242486785026174,0.304812225841872,0.289903411995297,7.7313973462327,-0.973470981108623
127,692,15815,30526,51000445,51000530,51000532,1,4,0.194096431770249,0.0589234658246193,0.165298777148819,0.099915810434616,6.84419552582239,1.85338834590903
128,692,15815,30526,51000530,51000531,51000532,67,69,0.040516426662134,-0.0566735523745092,0.413263854042592,0.242231934541318,1.54853727758156,-2.07552934299833
129,692,15815,30526,51000530,51000531,5100000012,1,2,-0.179790398403433,0.321539639626462,0.377272298152633,0.301743354644057,-6.04795716504411,10.7792010244493
130,692,15815,30526,51000531,51000532,5100000012,42,50,-0.481899908106225,0.287720152884545,0.263652209348523,0.290526455555834,-16.4651251798735,9.6297424851192
131,692,15815,51000133,51000144,51000445,51000531,5,5,0.203204522834737,-0.436828578315497,0.00611799921381189,0.00946396496988115,7.15825553342188,-14.9962588671258
132,692,15815,51000133,51000144,51000530,51000531,69,47,0.00819760172885902,-0.239486444314255,0.28926386730433,0.151331851932852,0.434137966871383,-8.28898377367494
133,692,15815,51000133,51000144,51000530,5100000012,18,16,-0.0912186717953517,0.297039662976457,0.174833013807006,0.199178135803638,-2.99387734363231,9.94649449674107
134,692,15815,51000133,51000144,51000531,5100000012,49,59,-0.408465528384036,-0.375672989492654,0.139652222610261,0.199626372947369,-13.9330027306881,-12.917699415984
135,692,15815,51000133,51000144,51000532,5100000012,2,1,0.0191773694760171,0.20136574915818,0.0612129250028965,0.187961236715415,0.812736063629319,6.69472435401899
136,692,15815,51000133,51000445,51000531,51000532,5,2,0.178989595067936,-0.375175440988583,-0.0350420172795364,0.0100870085304183,6.32329018836577,-12.9007887105939
137,692,15815,51000133,51000530,51000531,51000532,18,30,0.170091674428063,0.0834858699854516,0.248103850810982,0.15195489549339,6.01647715762286,2.68821666322209
138,692,15815,51000133,51000530,51000532,5100000012,12,11,0.229160604880618,0.302748700963403,0.133672997313658,0.199801179364175,8.05325836846881,10.1405335877401
139,692,15815,51000133,51000531,51000532,5100000012,71,58,0.173082429513066,0.129095601275709,0.0984922061169131,0.200249416507906,6.11960267075989,4.23840267013033
140,692,15815,51000144,51000342,51000445,55000971,1,7,-0.175269709365951,-0.00203713900053164,-0.275414375805,-0.174856794530084,-5.89207734089501,-0.218543978603405
141,692,15815,51000530,51000531,51000532,5100000012,6,8,-0.637477497367723,-0.226606685104948,0.272815270497517,0.271956373226413,-21.8296629869538,-7.85122582304037
142,692,15834,30526,51000144,51000530,51000531,62,56,-0.386946147151073,0.185451608267149,0.421974269377861,0.305204014596379,-13.1909836856754,6.15383367513632
143,692,15834,30526,51000144,51000531,5100000012,1,2,-0.167477805263523,-0.0287190885099832,0.272362624683792,0.353498535610895,-5.62340134234637,-1.12541151753624
144,692,15834,30526,51000144,51000532,5100000012,6,8,-0.367066651180135,-0.672559209029466,0.193923327076427,0.341833399378941,-12.5055102300959,-23.0082842572097
145,692,15834,30526,51000342,51000445,5100000012,4,1,-0.240228167904491,-0.264748606757519,-0.222784151029278,0.0861683623166236,-8.13193790419209,-9.14759551323048
146,692,15834,30526,51000445,51000530,51000532,0,1,0,0.100822449240182,0.132849175990739,0.163510934050214,0.151472933876591,3.27745325392481
147,692,15834,30526,51000445,51000531,51000532,1,1,-0.0953491549133492,0.161822579856699,0.0976683847939938,0.163959171193945,-3.13630230954922,5.35072898316589
148,692,15834,30526,51000445,51000532,5100000012,3,4,0.0902253972362683,-0.0453628837101369,-0.0167624687033301,0.21180545506473,3.2625736838648,-1.69110172642891
149,692,15834,30526,51000530,51000531,51000532,21,33,0.672395536398884,0.290202034362245,0.380814252884512,0.305827058156916,23.3366327852805,9.7140968066356
150,692,15834,30526,51000531,51000532,5100000012,11,12,-0.0301646924123357,-0.0477042908834582,0.231202608190443,0.354121579171432,-0.888648806362839,-1.77068159971206
151,692,15834,51000133,51000144,51000445,51000531,0,1,0,0.188582772364512,-0.0263316019442682,0.0730590885854792,0.151472933876591,6.26025584934684
152,692,15834,51000133,51000144,51000445,51000532,12,14,0.167329024756752,-0.0993197916550982,-0.104770899551633,0.0613939523535257,5.92121704541894,-3.52499202365548
153,692,15834,51000133,51000144,51000530,51000531,29,22,0.254391724912189,0.275921454180149,0.25681426614625,0.214926975548451,8.92326347631789,9.22872767722909
154,692,15834,51000133,51000144,51000530,51000532,33,45,0.268683130433007,0.0867937801839942,0.178374968538885,0.203261839316497,9.41605158029011,2.80064609345172
155,692,15834,51000133,51000144,51000531,5100000012,44,30,-0.0397803708552423,-0.0190398361046591,0.107202621452181,0.263221496562967,-1.22021115279435,-0.796432564764564
156,692,15834,51000133,51000144,51000532,5100000012,111,99,-0.23299231503318,0.0510710671274566,0.0287633238448164,0.251556360331013,-7.88243534743646,1.58650059549586
157,692,15834,51000133,51000530,51000531,51000532,10,7,-0.589201359361628,-0.327224770317233,0.215654249652902,0.215550019108988,-20.1650326970589,-11.2710387297501
158,692,15834,51000133,51000531,51000532,5100000012,29,33,0.566100829849184,0.249214979129733,0.066042604958833,0.263844540123504,19.6714392655381,8.32102656288728
159,692,15834,51000144,51000530,51000531,5100000012,17,11,0.135640372938002,-0.149178295498859,0.281525685832785,0.334928453281474,4.82854700506139,-5.21958554125613
160,692,15834,51000144,51000530,51000532,5100000012,17,10,-0.00966748512207942,-0.149811274708647,0.20308638822542,0.32326331704952,-0.181875780954128,-5.2410992727761
161,692,15834,51000530,51000531,51000532,5100000012,10,12,-0.00160147759672589,0.0845425783517599,0.240365669339437,0.335551496842011,0.0962516956789226,2.72413212416637
162,692,30526,51000144,51000445,51000530,51000531,9,9,-0.167924905110304,-0.0192867983209452,0.358915553802471,0.228051485851093,-5.63881798456962,-0.804826329890814
163,692,30526,51000144,51000530,51000531,5100000012,31,39,0.787794846252517,0.102270323322939,0.492449777198921,0.418213893828581,27.3157660496496,3.32666367633602
164,692,30526,51000144,51000530,51000532,5100000012,34,33,0.496704082254863,0.575833182114046,0.414010479591556,0.406548757596627,17.2785401473212,19.422143661026
165,692,30526,51000445,51000530,51000531,51000532,3,3,0.0125673251992697,-0.281967334731527,0.317755537309123,0.228674529411631,0.58481228233531,-9.7328265682481
166,692,30526,51000530,51000531,51000532,5100000012,17,16,0.666343145822036,-0.0429113584290503,0.451289760705572,0.418836937389118,23.1279377011952,-1.60777915296017
167,692,51000133,51000144,51000445,51000530,51000532,4,4,-0.250352829714376,0.371000282519944,0.115316252963496,0.126109310571212,-8.48105072513787,12.4602720226145
168,692,51000133,51000144,51000445,51000531,5100000012,11,3,0.155864862063901,-0.218301799832377,0.0441439058767918,0.186068967817681,5.52591631808247,-7.56895893449882
169,692,51000133,51000144,51000445,51000532,5100000012,7,10,-0.220061477285621,-0.625116066033977,-0.0342953917305731,0.174403831585728,-7.43656156636502,-21.3957841543849
170,692,51000133,51000144,51000530,51000531,5100000012,36,37,-0.0838193736217227,-0.134146277742109,0.32728977396731,0.327936854780652,-2.73873895906989,-4.70867651103592
171,692,51000133,51000144,51000530,51000532,5100000012,248,228,-0.0860333514233753,-0.0252492233001746,0.248850476359945,0.316271718548699,-2.81508008041893,-1.00747755164918
172,692,51000133,51000445,51000530,51000531,51000532,5,8,0.2891100151,0.0734303668186008,0.152595534077513,0.138397490363702,10.1203997810632,2.34644967927578
173,692,51000133,51000445,51000531,51000532,5100000012,1,2,-0.184882600825902,2.38559978047241e-05,0.00298388938344349,0.186692011378218,-6.22354358816788,-0.148494769446777
174,692,51000133,51000530,51000531,51000532,5100000012,14,28,0.086481139152236,0.356861255322985,0.286129757473962,0.32855989834119,3.13346630955335,11.9797140037011
175,693,8468,10258,10848,12605,51000523,11,12,-0.239803103778699,-0.0979346234073985,-0.356200467918448,-0.0654367112993238,-8.11728108514721,-3.47791285054804
176,693,8468,10258,10848,32953,51000335,0,2,0,-0.183217898088993,-0.296443608128733,-0.1552247838623,0.151472933876591,-6.37652538990666
177,693,8468,10258,10848,32953,51000523,2,2,0.537736032449102,0.0206455888171434,-0.298821709978901,-0.11540004847279,18.6933804797888,0.552397797784097
178,693,8468,10258,12605,32953,51000335,6,5,-0.0982736371971685,0.283214291235879,-0.314987418181481,-0.116882037827326,-3.2371426417086,9.47659701639511
179,693,8468,10258,12605,32953,51000523,3,4,0.0813309228127174,-0.121383553862585,-0.317365520031648,-0.0770573024378163,2.95587948358993,-4.27489636350199
180,693,8468,10258,30465,32953,51000523,3,5,0.0433425378791452,-0.120325311336469,-0.297887266949773,-0.134369572963255,1.64598563465302,-4.23892875945141
181,693,8468,10258,30465,51000521,51000523,0,1,0,0.163535620851553,-0.323984410692548,-0.0887453767045524,0.151472933876591,5.4089519128864
182,693,8468,10258,32953,51000361,51000523,8,7,-0.0344564865565046,-0.873242519527149,-0.287396027301082,-0.145202777811684,-1.03663600719227,-29.8291194376173
183,693,8468,10848,12605,51000521,51000523,4,4,0.190951050455574,-0.00533871212620147,-0.31168477622305,-0.0237552047009326,6.73573827911768,-0.330758024058456
184,693,8468,10848,30465,51000335,51000521,8,11,-0.0212617805506461,-0.505927395360698,-0.289828421291008,-0.120892210615881,-0.581663671152509,-17.3447931874818
185,693,8468,10848,30465,51000335,51000523,26,26,-0.0760204806972288,-0.322242672714454,-0.304954986927542,-0.160173892904118,-2.46982197594003,-11.1017069277333
186,693,8468,10848,30465,51000521,51000523,69,74,-0.00417338560040826,0.155434629620429,-0.292206523141175,-0.0810674752263709,0.00756862900087947,5.13361498602191
187,693,8468,10848,32953,51000335,51000521,7,8,-0.0298783115686148,0.435974242794932,-0.251927916433336,-0.113543277263909,-0.878773985248457,14.6686104886035
188,693,8468,10848,32953,51000335,51000523,16,18,0.183911391127358,-0.0829963942205636,-0.26705448206987,-0.152824959552147,6.49300075635207,-2.9701915113003
189,693,8468,10848,32953,51000521,51000523,8,13,0.061285073838837,-0.0205016303640866,-0.254306018283503,-0.0737185418743991,2.26466993852715,-0.846116106891184
190,693,8468,10848,51000335,51000361,51000521,5,7,-0.368117616775758,0.0570006827308657,-0.279337181642316,-0.13172541546431,-12.5417490270745,1.78803669041938
191,693,8468,10848,51000335,51000361,51000523,12,8,0.161076746927557,-0.802365503464705,-0.29446374727885,-0.171007097752547,5.70562956296534,-27.4201475931618
192,693,8468,10848,51000335,51000521,51000522,10,11,0.422192027031995,0.369160949517221,-0.292977075016358,-0.107373050311736,14.7092579054267,12.3977566733194
